(94.474233,51.230863)    (93.674481,48.485798)    2.859193
(94.474233,51.230863)    (97.244312,52.463288)    3.031866
(94.474233,51.230863)    (95.079301,54.484565)    3.309484
(94.474233,51.230863)    (95.751674,47.654001)    3.798131
(99.660764,3.355431)    (98.566927,5.113818)    2.070846
(99.660764,3.355431)    (98.101439,7.171480)    4.122344
(66.476374,30.008946)    (65.226151,27.552597)    2.756212
(66.476374,30.008946)    (62.753374,29.489458)    3.759068
(66.476374,30.008946)    (67.361291,32.533344)    2.675007
(64.622042,5.890399)    (62.030946,5.958516)    2.591991
(64.622042,5.890399)    (65.082520,9.162110)    3.303957
(64.622042,5.890399)    (65.380787,2.606377)    3.370534
(64.622042,5.890399)    (67.840000,4.873132)    3.374920
(77.940654,67.927411)    (79.972407,67.545178)    2.067395
(77.940654,67.927411)    (76.011078,66.458013)    2.425365
(77.940654,67.927411)    (79.917727,65.382696)    3.222483
(77.940654,67.927411)    (79.942603,70.490115)    3.251961
(54.996219,51.778696)    (53.484938,50.124024)    2.240962
(54.996219,51.778696)    (55.880831,53.976525)    2.369175
(54.996219,51.778696)    (52.700328,54.290679)    3.403113
(54.996219,51.778696)    (51.098241,51.328307)    3.923912
(49.813974,60.427350)    (50.754289,62.203737)    2.009911
(49.813974,60.427350)    (52.781568,60.079580)    2.987902
(49.813974,60.427350)    (46.978348,58.615472)    3.365067
(49.813974,60.427350)    (48.715417,63.864831)    3.608754
(29.298092,79.357909)    (29.388607,76.671061)    2.688372
(29.298092,79.357909)    (28.273553,82.711875)    3.506960
(29.298092,79.357909)    (31.348486,78.018223)    2.449260
(29.298092,79.357909)    (30.417075,81.739712)    2.631560
(2.570118,99.924755)    (5.240287,99.683785)    2.681021
(2.570118,99.924755)    (2.693312,95.335655)    4.590754
(73.456872,81.364442)    (74.589743,79.163529)    2.475362
(73.456872,81.364442)    (75.324247,84.135860)    3.341833
(73.456872,81.364442)    (73.150553,84.772293)    3.421590
(73.456872,81.364442)    (76.617061,79.989293)    3.446424
(73.456872,81.364442)    (72.534176,77.768661)    3.712278
(73.456872,81.364442)    (69.787832,80.468084)    3.776944
(57.270574,19.360469)    (57.113015,22.795774)    3.438916
(57.270574,19.360469)    (59.431033,21.635316)    3.137277
(57.270574,19.360469)    (54.076147,19.037967)    3.210666
(57.270574,19.360469)    (54.979508,21.630100)    3.224935
(17.791457,8.212049)    (18.776818,9.956503)    2.003511
(17.791457,8.212049)    (15.743967,8.098599)    2.050631
(17.791457,8.212049)    (16.284678,11.145440)    3.297752
(17.791457,8.212049)    (14.471615,9.910608)    3.729136
(17.791457,8.212049)    (21.404333,7.085571)    3.784419
(84.558258,68.904451)    (82.026292,71.112056)    3.359222
(84.558258,68.904451)    (84.758359,66.844787)    2.069362
(84.558258,68.904451)    (81.901350,69.045442)    2.660646
(84.558258,68.904451)    (86.870061,67.113088)    2.924622
(61.378180,40.370661)    (60.056889,42.958082)    2.905264
(61.378180,40.370661)    (63.868880,41.692339)    2.819649
(77.855784,94.000082)    (76.939613,96.153885)    2.340564
(77.855784,94.000082)    (80.755096,93.500378)    2.942060
(77.855784,94.000082)    (80.486892,91.403809)    3.696399
(77.855784,94.000082)    (76.670737,90.358255)    3.829783
(12.347625,13.115644)    (10.603120,10.692038)    2.986162
(12.347625,13.115644)    (10.831954,16.213312)    3.448595
(12.347625,13.115644)    (8.950315,11.918492)    3.602067
(12.347625,13.115644)    (14.471615,9.910608)    3.844943
(12.347625,13.115644)    (14.959046,13.491337)    2.638307
(12.347625,13.115644)    (12.985960,15.731181)    2.692305
(24.308393,44.432766)    (26.819873,42.397640)    3.232532
(24.308393,44.432766)    (20.700463,44.910814)    3.639463
(24.308393,44.432766)    (23.567187,48.217118)    3.856255
(24.308393,44.432766)    (25.828519,46.142487)    2.287778
(24.308393,44.432766)    (22.018177,42.871676)    2.771659
(24.308393,44.432766)    (23.535346,41.490544)    3.042084
(66.361267,43.584991)    (67.749961,41.274424)    2.695773
(66.361267,43.584991)    (65.730495,40.675559)    2.977024
(66.361267,43.584991)    (63.868880,41.692339)    3.129557
(66.361267,43.584991)    (65.359789,45.741117)    2.377360
(52.064157,84.280740)    (48.630698,82.410484)    3.909795
(52.064157,84.280740)    (49.093210,85.711137)    3.297356
(52.064157,84.280740)    (53.292324,80.787236)    3.703102
