(49.806104,72.104616)    (31.821794,67.580690)    18.544576
(49.806104,72.104616)    (38.610096,89.184517)    20.422380
(49.806104,72.104616)    (47.171442,67.681309)    5.148503
(49.806104,72.104616)    (64.981952,71.669211)    15.182093
(59.283384,79.000359)    (53.200300,85.077230)    8.598388
(59.283384,79.000359)    (67.516408,71.554606)    11.100536
(59.283384,79.000359)    (53.914027,92.547174)    14.572104
(59.283384,79.000359)    (72.302858,92.352117)    18.648757
(83.827824,82.672626)    (76.987958,78.371676)    8.079724
(83.827824,82.672626)    (91.709829,80.528820)    8.168348
(83.827824,82.672626)    (77.930902,88.606641)    8.365777
(83.827824,82.672626)    (90.257710,70.926111)    13.391193
(68.047633,16.906228)    (64.099845,13.933983)    4.941586
(68.047633,16.906228)    (62.739185,16.720290)    5.311704
(68.047633,16.906228)    (61.897997,12.595968)    7.509752
(68.047633,16.906228)    (70.185760,26.111989)    9.450800
(56.645444,29.848944)    (60.315973,35.324985)    6.592405
(56.645444,29.848944)    (62.985964,32.915705)    7.043239
(56.645444,29.848944)    (55.149556,38.316393)    8.598567
(56.645444,29.848944)    (46.574705,34.988143)    11.306244
(53.914027,92.547174)    (59.299726,98.406675)    7.958612
(53.914027,92.547174)    (42.701778,92.354152)    11.213910
(53.914027,92.547174)    (42.974451,99.433363)    12.926482
(53.914027,92.547174)    (53.200300,85.077230)    7.503964
(55.149556,38.316393)    (62.985964,32.915705)    9.517180
(55.149556,38.316393)    (60.315973,35.324985)    5.969957
(55.149556,38.316393)    (46.574705,34.988143)    9.198115
(70.307309,6.404860)    (67.046724,5.689899)    3.338051
(70.307309,6.404860)    (76.876116,12.746949)    9.130790
(70.307309,6.404860)    (64.099845,13.933983)    9.758089
(70.307309,6.404860)    (61.897997,12.595968)    10.442526
(89.374154,55.420302)    (83.335127,57.447541)    6.370208
(89.374154,55.420302)    (97.242901,62.146509)    10.351765
(89.374154,55.420302)    (96.194429,64.656571)    11.481499
(89.374154,55.420302)    (88.541623,67.742381)    12.350171
(76.987958,78.371676)    (91.709829,80.528820)    14.879072
(76.987958,78.371676)    (90.257710,70.926111)    15.215873
(76.987958,78.371676)    (77.930902,88.606641)    10.278309
(42.193248,37.295737)    (56.645444,29.848944)    16.257942
(42.193248,37.295737)    (60.315973,35.324985)    18.229565
(42.193248,37.295737)    (46.574705,34.988143)    4.951985
(42.193248,37.295737)    (55.149556,38.316393)    12.996448
(68.711454,97.708925)    (72.302858,92.352117)    6.449307
(68.711454,97.708925)    (59.299726,98.406675)    9.437557
(68.711454,97.708925)    (53.914027,92.547174)    15.671870
(68.711454,97.708925)    (53.200300,85.077230)    20.003890
(87.608110,18.420212)    (85.164526,13.008223)    5.938074
(87.608110,18.420212)    (94.086475,20.827557)    6.911189
(87.608110,18.420212)    (90.217880,11.203529)    7.674075
(87.608110,18.420212)    (82.332185,24.065837)    7.727125
(40.704664,6.760116)    (45.861285,4.790882)    5.519839
(40.704664,6.760116)    (39.933377,12.863011)    6.151440
(40.704664,6.760116)    (43.212115,0.550913)    6.696381
(40.704664,6.760116)    (31.292275,11.135258)    10.379544
(47.171442,67.681309)    (31.821794,67.580690)    15.349978
(47.171442,67.681309)    (64.981952,71.669211)    18.251511
(47.171442,67.681309)    (62.689688,53.034823)    21.338592
(62.985964,32.915705)    (69.892706,34.729913)    7.141039
(62.985964,32.915705)    (60.315973,35.324985)    3.596314
(50.623141,3.066904)    (51.686393,7.401086)    4.462694
(50.623141,3.066904)    (45.861285,4.790882)    5.064324
(50.623141,3.066904)    (57.020156,7.408792)    7.731351
(50.623141,3.066904)    (43.212115,0.550913)    7.826462
(60.315973,35.324985)    (69.892706,34.729913)    9.595203
(38.610096,89.184517)    (28.486830,88.324279)    10.159750
(38.610096,89.184517)    (42.974451,99.433363)    11.139409
(38.610096,89.184517)    (42.701778,92.354152)    5.175756
(38.610096,89.184517)    (38.467698,96.359027)    7.175923
(39.933377,12.863011)    (31.292275,11.135258)    8.812138
(39.933377,12.863011)    (45.861285,4.790882)    10.014956
(39.933377,12.863011)    (43.212115,0.550913)    12.741189
(13.264349,14.559030)    (23.984981,15.001179)    10.729746
(13.264349,14.559030)    (4.866939,6.556145)    11.600115
(13.264349,14.559030)    (0.008360,22.054163)    15.228207
(13.264349,14.559030)    (24.415171,2.304154)    16.568729
(31.821794,67.580690)    (28.486830,88.324279)    21.009962
(31.821794,67.580690)    (38.610096,89.184517)    22.645229
(70.185760,26.111989)    (62.739185,16.720290)    11.985637
(70.185760,26.111989)    (82.332185,24.065837)    12.317563
(70.185760,26.111989)    (64.099845,13.933983)    13.614044
(83.335127,57.447541)    (73.653504,59.815652)    9.967034
(83.335127,57.447541)    (88.541623,67.742381)    11.536521
(83.335127,57.447541)    (75.408286,46.259534)    13.711540
(25.908369,26.420398)    (11.366225,33.890602)    16.348636
(25.908369,26.420398)    (42.193248,37.295737)    19.582397
(25.908369,26.420398)    (46.574705,34.988143)    22.371940
(25.908369,26.420398)    (0.008360,22.054163)    26.265462
(88.312190,29.203701)    (92.520579,28.810342)    4.226733
(88.312190,29.203701)    (95.630366,34.310303)    8.923736
(88.312190,29.203701)    (81.634672,36.021946)    9.543465
(88.312190,29.203701)    (80.182025,38.004882)    11.981668
(92.520579,28.810342)    (95.630366,34.310303)    6.318254
(92.520579,28.810342)    (81.634672,36.021946)    13.057956
(92.520579,28.810342)    (88.273416,41.385118)    13.272656
(85.164526,13.008223)    (90.217880,11.203529)    5.365940
(85.164526,13.008223)    (76.876116,12.746949)    8.292527
(85.164526,13.008223)    (82.332185,24.065837)    11.414595
(96.194429,64.656571)    (97.242901,62.146509)    2.720239
(96.194429,64.656571)    (99.666421,63.686188)    3.605048
(96.194429,64.656571)    (88.541623,67.742381)    8.251524
(96.194429,64.656571)    (90.257710,70.926111)    8.634336
(73.653504,59.815652)    (62.689688,53.034823)    12.891272
(73.653504,59.815652)    (75.408286,46.259534)    13.669221
(73.653504,59.815652)    (65.889629,48.197188)    13.973777
(51.686393,7.401086)    (57.020156,7.408792)    5.333768
(51.686393,7.401086)    (45.861285,4.790882)    6.383185
(51.686393,7.401086)    (54.184782,16.346081)    9.287351
(42.701778,92.354152)    (38.467698,96.359027)    5.828075
(42.701778,92.354152)    (42.974451,99.433363)    7.084461
(64.981952,71.669211)    (62.689688,53.034823)    18.774847
(64.981952,71.669211)    (73.653504,59.815652)    14.686819
(11.366225,33.890602)    (4.866939,6.556145)    28.096499
(11.366225,33.890602)    (0.008360,22.054163)    16.404340
(11.366225,33.890602)    (13.264349,14.559030)    19.424535
(31.292275,11.135258)    (23.984981,15.001179)    8.266915
(31.292275,11.135258)    (24.415171,2.304154)    11.192987
(43.212115,0.550913)    (45.861285,4.790882)    4.999544
(43.212115,0.550913)    (51.686393,7.401086)    10.896709
(94.999054,73.727151)    (90.257710,70.926111)    5.506920
(94.999054,73.727151)    (91.709829,80.528820)    7.555242
(94.999054,73.727151)    (88.541623,67.742381)    8.804311
(94.999054,73.727151)    (96.194429,64.656571)    9.149008
(53.200300,85.077230)    (42.701778,92.354152)    12.773901
(53.200300,85.077230)    (59.299726,98.406675)    14.658687
(23.984981,15.001179)    (24.415171,2.304154)    12.704310
(23.984981,15.001179)    (39.933377,12.863011)    16.091088
(42.974451,99.433363)    (38.467698,96.359027)    5.455489
(90.217880,11.203529)    (94.086475,20.827557)    10.372461
(90.217880,11.203529)    (76.876116,12.746949)    13.430742
(57.020156,7.408792)    (61.897997,12.595968)    7.120402
(57.020156,7.408792)    (54.184782,16.346081)    9.376273
(62.689688,53.034823)    (65.889629,48.197188)    5.800201
(62.689688,53.034823)    (75.408286,46.259534)    14.410666
(67.516408,71.554606)    (53.200300,85.077230)    19.692950
(67.516408,71.554606)    (72.302858,92.352117)    21.341194
(67.516408,71.554606)    (53.914027,92.547174)    25.014249
(72.302858,92.352117)    (59.299726,98.406675)    14.343609
(72.302858,92.352117)    (53.914027,92.547174)    18.389865
(94.086475,20.827557)    (85.164526,13.008223)    11.863522
(94.086475,20.827557)    (82.332185,24.065837)    12.192202
(65.889629,48.197188)    (75.408286,46.259534)    9.713873
(65.889629,48.197188)    (83.335127,57.447541)    19.746251
(38.467698,96.359027)    (28.486830,88.324279)    12.813076
(88.541623,67.742381)    (90.257710,70.926111)    3.616779
(88.541623,67.742381)    (97.242901,62.146509)    10.345337
(28.486830,88.324279)    (42.701778,92.354152)    14.775135
(28.486830,88.324279)    (42.974451,99.433363)    18.256585
(46.574705,34.988143)    (60.315973,35.324985)    13.745396
(91.709829,80.528820)    (90.257710,70.926111)    9.711883
(91.709829,80.528820)    (88.541623,67.742381)    13.173099
(4.866939,6.556145)    (0.008360,22.054163)    16.241748
(4.866939,6.556145)    (24.415171,2.304154)    20.005319
(4.866939,6.556145)    (23.984981,15.001179)    20.900195
(88.273416,41.385118)    (80.182025,38.004882)    8.769070
(88.273416,41.385118)    (95.630366,34.310303)    10.206749
(88.273416,41.385118)    (88.312190,29.203701)    12.181478
(88.273416,41.385118)    (81.634672,36.021946)    8.534432
(67.046724,5.689899)    (61.897997,12.595968)    8.614127
(67.046724,5.689899)    (64.099845,13.933983)    8.754942
