(77.298022,10.024412)    (74.786670,7.146717)    3.819426
(77.298022,10.024412)    (80.352891,6.891707)    4.375621
(77.298022,10.024412)    (73.132249,8.491878)    4.438730
(77.298022,10.024412)    (78.951239,14.342761)    4.623988
(77.298022,10.024412)    (82.181500,12.436849)    5.446853
(77.298022,10.024412)    (84.073094,9.652917)    6.785249
(77.298022,10.024412)    (81.589836,15.399048)    6.877963
(77.298022,10.024412)    (84.308029,11.645577)    7.195024
(77.298022,10.024412)    (72.420383,16.209902)    7.877287
(77.298022,10.024412)    (79.694990,10.571953)    2.458711
(77.298022,10.024412)    (71.918073,10.375375)    5.391385
(70.001422,39.395102)    (69.325039,42.892612)    3.562312
(70.001422,39.395102)    (66.241927,42.712234)    5.013698
(70.001422,39.395102)    (63.977835,41.395581)    6.347087
(70.001422,39.395102)    (62.948443,44.911840)    8.954268
(70.001422,39.395102)    (60.512756,42.965433)    10.138148
(70.001422,39.395102)    (58.001424,40.464249)    12.047532
(55.928239,22.155685)    (53.752874,22.079734)    2.176691
(55.928239,22.155685)    (54.571367,19.445472)    3.030901
(55.928239,22.155685)    (56.337755,17.148765)    5.023639
(55.928239,22.155685)    (50.884323,17.342285)    6.972081
(55.928239,22.155685)    (49.130458,19.968727)    7.140911
(55.928239,22.155685)    (63.367949,23.664265)    7.591119
(62.379765,92.136112)    (61.042053,96.695983)    4.752041
(62.379765,92.136112)    (66.400238,98.321483)    7.377195
(62.379765,92.136112)    (61.606421,88.207139)    4.004359
(62.379765,92.136112)    (65.693931,92.884423)    3.397597
(62.379765,92.136112)    (58.078993,90.206984)    4.713616
(62.379765,92.136112)    (68.758531,93.728030)    6.574409
(62.379765,92.136112)    (57.875535,86.235794)    7.423062
(62.379765,92.136112)    (68.976519,88.131871)    7.716937
(62.379765,92.136112)    (59.561983,91.786549)    2.839382
(19.897883,62.957484)    (22.919947,60.425837)    3.942349
(19.897883,62.957484)    (16.632710,57.927786)    5.996601
(19.897883,62.957484)    (23.859967,57.870552)    6.447867
(19.897883,62.957484)    (14.212108,66.406077)    6.649874
