(50.906906,8.293604)    (59.136882,7.842944)    8.242305
(50.906906,8.293604)    (39.375877,9.904166)    11.642961
(50.906906,8.293604)    (41.881112,16.128890)    11.952266
(50.906906,8.293604)    (39.414265,0.202615)    14.055067
(28.946574,91.246405)    (24.024860,92.865378)    5.181153
(28.946574,91.246405)    (33.542247,88.152436)    5.540113
(28.946574,91.246405)    (35.932592,83.425350)    10.486817
(28.946574,91.246405)    (20.206187,83.973509)    11.370549
(59.969752,57.090826)    (65.036376,61.360195)    6.625570
(59.969752,57.090826)    (58.717085,50.435389)    6.772298
(59.969752,57.090826)    (63.281886,65.358017)    8.905991
(59.969752,57.090826)    (49.847402,62.456723)    11.456650
(95.392874,16.176564)    (93.745868,7.782435)    8.554182
(95.392874,16.176564)    (99.217273,24.367851)    9.040088
(95.392874,16.176564)    (87.529758,5.513215)    13.248985
(95.392874,16.176564)    (83.636058,23.028268)    13.607665
(93.745868,7.782435)    (89.033789,3.829511)    6.150553
(93.745868,7.782435)    (87.529758,5.513215)    6.617355
(93.745868,7.782435)    (84.550867,5.750264)    9.416887
(12.733680,97.994530)    (24.024860,92.865378)    12.401571
(12.733680,97.994530)    (10.650915,84.402189)    13.750987
(12.733680,97.994530)    (20.206187,83.973509)    15.887964
(12.733680,97.994530)    (28.946574,91.246405)    17.561183
(84.550867,5.750264)    (87.529758,5.513215)    2.988308
(84.550867,5.750264)    (89.033789,3.829511)    4.877077
(84.550867,5.750264)    (79.742085,12.061138)    7.934199
(99.781116,55.128494)    (90.965711,55.680550)    8.832674
(99.781116,55.128494)    (96.589328,46.444338)    9.252139
(99.781116,55.128494)    (85.993617,49.807394)    14.778675
(99.781116,55.128494)    (96.258760,39.859172)    15.670328
(43.624407,77.063018)    (43.827667,82.753684)    5.694295
(43.624407,77.063018)    (35.932592,83.425350)    9.982148
(43.624407,77.063018)    (37.663780,65.018203)    13.438997
(43.624407,77.063018)    (31.864336,67.807627)    14.965344
(55.966755,42.096175)    (56.252012,39.688753)    2.424264
(55.966755,42.096175)    (49.715885,43.895495)    6.504686
(55.966755,42.096175)    (68.669484,43.283237)    12.758073
(55.966755,42.096175)    (33.189514,55.998193)    26.684618
(24.024860,92.865378)    (20.206187,83.973509)    9.677169
(24.024860,92.865378)    (33.542247,88.152436)    10.620380
(28.815752,13.918562)    (27.996055,10.291935)    3.718107
(28.815752,13.918562)    (30.068252,8.193578)    5.860392
(28.815752,13.918562)    (36.007124,11.837901)    7.486320
(28.815752,13.918562)    (20.752538,10.265142)    8.852282
(1.305481,24.913579)    (3.396116,28.748862)    4.368082
(1.305481,24.913579)    (7.084626,28.665768)    6.890387
(1.305481,24.913579)    (7.622814,16.619556)    10.425906
(1.305481,24.913579)    (8.904880,33.124027)    11.187596
(20.752538,10.265142)    (16.319779,10.872802)    4.474215
(20.752538,10.265142)    (27.996055,10.291935)    7.243567
(20.752538,10.265142)    (14.772321,15.919795)    8.230316
(20.752538,10.265142)    (15.508319,3.455638)    8.594834
(96.589328,46.444338)    (96.258760,39.859172)    6.593458
(96.589328,46.444338)    (90.965711,55.680550)    10.813542
(96.589328,46.444338)    (85.993617,49.807394)    11.116619
(2.842152,51.210118)    (3.047075,57.767010)    6.560093
(2.842152,51.210118)    (12.238148,49.568523)    9.538321
(2.842152,51.210118)    (7.441196,42.796421)    9.588613
(2.842152,51.210118)    (2.929279,37.681868)    13.528531
(2.929279,37.681868)    (3.396116,28.748862)    8.945196
(2.929279,37.681868)    (7.084626,28.665768)    9.927586
(2.929279,37.681868)    (1.305481,24.913579)    12.871127
(2.929279,37.681868)    (7.441196,42.796421)    6.820268
(65.036376,61.360195)    (75.829824,61.868323)    10.805403
(65.036376,61.360195)    (63.281886,65.358017)    4.365870
(65.036376,61.360195)    (70.548331,65.445489)    6.860852
(7.084626,28.665768)    (3.396116,28.748862)    3.689446
(7.084626,28.665768)    (8.904880,33.124027)    4.815536
(7.084626,28.665768)    (12.404592,27.974514)    5.364687
(87.529758,5.513215)    (89.033789,3.829511)    2.257647
(87.529758,5.513215)    (79.742085,12.061138)    10.174633
(49.812161,95.588425)    (53.811341,97.068612)    4.264316
(49.812161,95.588425)    (58.739792,88.782022)    11.226296
(49.812161,95.588425)    (43.827667,82.753684)    14.161383
(49.812161,95.588425)    (54.759353,80.561139)    15.820684
(99.217273,24.367851)    (83.636058,23.028268)    15.638694
(99.217273,24.367851)    (93.745868,7.782435)    17.464601
(99.217273,24.367851)    (87.529758,5.513215)    22.183221
(79.238592,93.450140)    (86.355329,89.067099)    8.358170
(79.238592,93.450140)    (72.170384,78.530779)    16.508994
(79.238592,93.450140)    (85.286318,74.804179)    19.602215
(79.238592,93.450140)    (70.548331,65.445489)    29.322024
(30.898477,1.352372)    (30.068252,8.193578)    6.891398
(30.898477,1.352372)    (39.414265,0.202615)    8.593055
(30.898477,1.352372)    (27.996055,10.291935)    9.398928
(30.898477,1.352372)    (36.007124,11.837901)    11.663815
(70.548331,65.445489)    (75.829824,61.868323)    6.378894
(70.548331,65.445489)    (63.281886,65.358017)    7.266971
(70.548331,65.445489)    (72.170384,78.530779)    13.185442
(41.881112,16.128890)    (36.007124,11.837901)    7.274361
(41.881112,16.128890)    (28.815752,13.918562)    13.251008
(41.881112,16.128890)    (39.375877,9.904166)    6.709947
(85.993617,49.807394)    (83.913118,52.287454)    3.237155
(85.993617,49.807394)    (90.965711,55.680550)    7.695172
(85.993617,49.807394)    (72.861102,45.894524)    13.703048
(18.593396,80.656205)    (24.024860,92.865378)    13.362810
(18.593396,80.656205)    (5.137827,77.334017)    13.859627
(18.593396,80.656205)    (20.206187,83.973509)    3.688577
(18.593396,80.656205)    (10.650915,84.402189)    8.781538
(72.170384,78.530779)    (85.286318,74.804179)    13.635075
(72.170384,78.530779)    (75.829824,61.868323)    17.059571
