(71.534680,58.825792)    (28.161927,40.922444)    46.922548
(71.534680,58.825792)    (33.508217,90.838126)    49.707156
(71.534680,58.825792)    (65.967672,80.442394)    22.321942
(71.534680,58.825792)    (48.425478,63.984055)    23.677898
(46.813227,15.404585)    (28.161927,40.922444)    31.607469
(46.813227,15.404585)    (13.533014,12.563250)    33.401284
(46.813227,15.404585)    (12.576854,33.653457)    38.796271
(46.813227,15.404585)    (7.632937,21.755561)    39.691687
(13.533014,12.563250)    (7.632937,21.755561)    10.922888
(13.533014,12.563250)    (12.576854,33.653457)    21.111870
(13.533014,12.563250)    (28.161927,40.922444)    31.910014
(33.508217,90.838126)    (48.425478,63.984055)    30.719144
(33.508217,90.838126)    (65.967672,80.442394)    34.083536
(33.508217,90.838126)    (28.161927,40.922444)    50.201176
(97.005789,4.010266)    (71.534680,58.825792)    60.444349
(97.005789,4.010266)    (48.425478,63.984055)    77.180969
(97.005789,4.010266)    (28.161927,40.922444)    78.115211
(97.005789,4.010266)    (46.813227,15.404585)    51.469639
(48.425478,63.984055)    (65.967672,80.442394)    24.054220
(48.425478,63.984055)    (28.161927,40.922444)    30.699339
(7.632937,21.755561)    (12.576854,33.653457)    12.884186
(7.632937,21.755561)    (28.161927,40.922444)    28.085741
(28.161927,40.922444)    (12.576854,33.653457)    17.196880
(65.967672,80.442394)    (28.161927,40.922444)    54.690957
