(63.329320,41.439284)    (65.031997,39.575177)    2.524679
(63.329320,41.439284)    (61.523643,43.353437)    2.631435
(63.329320,41.439284)    (59.894696,41.272185)    3.438686
(63.329320,41.439284)    (63.857122,45.401327)    3.997044
(63.329320,41.439284)    (56.633350,43.969313)    7.158006
(63.329320,41.439284)    (70.489289,40.996483)    7.173648
(0.210621,87.854507)    (5.152082,87.226766)    4.981174
(0.210621,87.854507)    (7.371715,86.529874)    7.282576
(0.210621,87.854507)    (8.218787,89.811255)    8.243760
(0.210621,87.854507)    (0.767798,96.504068)    8.667489
(0.210621,87.854507)    (3.531025,95.940834)    8.741497
(0.210621,87.854507)    (0.623976,85.605743)    2.286438
(37.205526,69.907606)    (37.336819,67.708766)    2.202756
(37.205526,69.907606)    (38.152937,72.679709)    2.929530
(37.205526,69.907606)    (30.993766,68.309307)    6.414088
(37.205526,69.907606)    (30.771458,71.798529)    6.706178
(37.205526,69.907606)    (43.388037,72.960208)    6.895058
(37.205526,69.907606)    (36.150071,65.822437)    4.219311
(37.205526,69.907606)    (41.517356,66.064371)    5.776013
(37.205526,69.907606)    (35.087026,62.804715)    7.412092
(37.205526,69.907606)    (44.203887,66.564100)    7.756035
(74.118288,50.056497)    (64.562528,48.539922)    9.675357
(74.118288,50.056497)    (74.989442,52.438897)    2.536679
(74.118288,50.056497)    (72.308227,53.813148)    4.169981
(74.118288,50.056497)    (80.856889,50.039262)    6.738623
(74.118288,50.056497)    (72.949838,43.097004)    7.056899
(74.118288,50.056497)    (69.062216,44.757734)    7.323985
(17.529368,58.790894)    (19.784960,64.057134)    5.728960
(17.529368,58.790894)    (22.591768,55.943682)    5.808141
(17.529368,58.790894)    (9.996361,60.881217)    7.817650
(17.529368,58.790894)    (23.961782,54.137957)    7.938877
(17.529368,58.790894)    (18.508636,62.291375)    3.634878
(17.529368,58.790894)    (18.182630,55.210558)    3.639444
(17.529368,58.790894)    (21.090833,52.363017)    7.348581
(17.529368,58.790894)    (16.598884,66.182208)    7.449653
(17.529368,58.790894)    (20.140342,56.821660)    3.270331
(17.529368,58.790894)    (15.162384,53.652237)    5.657598
(9.996361,60.881217)    (12.128839,66.685792)    6.183894
(9.996361,60.881217)    (3.944164,63.219201)    6.488085
(9.996361,60.881217)    (6.240760,62.159848)    3.967295
(9.996361,60.881217)    (9.147267,65.964406)    5.153617
(9.996361,60.881217)    (6.761890,56.164810)    5.718942
(41.331690,20.603687)    (42.716172,18.550916)    2.476016
(41.331690,20.603687)    (44.616236,22.136651)    3.624669
(41.331690,20.603687)    (41.184124,14.551611)    6.053874
(41.331690,20.603687)    (37.593233,14.566513)    7.100953
(41.331690,20.603687)    (40.465398,17.665740)    3.063004
(41.331690,20.603687)    (38.129245,20.235723)    3.223516
(41.331690,20.603687)    (36.932270,17.006839)    5.682624
(41.331690,20.603687)    (34.855616,19.923928)    6.511652
(41.331690,20.603687)    (47.425097,18.235068)    6.537580
(41.331690,20.603687)    (45.018606,14.598136)    7.046985
(43.388037,72.960208)    (44.203887,66.564100)    6.447930
(43.388037,72.960208)    (49.618205,76.404562)    7.118888
(43.388037,72.960208)    (41.517356,66.064371)    7.145069
(43.388037,72.960208)    (45.789917,69.006152)    4.626400
(43.388037,72.960208)    (38.152937,72.679709)    5.242609
(43.388037,72.960208)    (45.120258,78.141168)    5.462869
(36.150071,65.822437)    (43.225890,62.620327)    7.766641
(36.150071,65.822437)    (37.336819,67.708766)    2.228589
(36.150071,65.822437)    (35.087026,62.804715)    3.199487
(36.150071,65.822437)    (41.517356,66.064371)    5.372734
(36.150071,65.822437)    (30.993766,68.309307)    5.724683
(36.150071,65.822437)    (40.460295,60.355870)    6.961421
(36.150071,65.822437)    (38.152937,72.679709)    7.143784
(11.849431,48.018485)    (9.350390,42.875689)    5.717828
(11.849431,48.018485)    (15.162384,53.652237)    6.535657
(11.849431,48.018485)    (5.179710,48.918447)    6.730164
(11.849431,48.018485)    (5.249820,44.221758)    7.613803
(11.849431,48.018485)    (13.634209,46.294044)    2.481759
(11.849431,48.018485)    (15.238253,50.606881)    4.264259
(11.849431,48.018485)    (11.387786,43.444953)    4.596772
(11.849431,48.018485)    (9.171716,52.314004)    5.061783
(26.191016,41.749260)    (24.019054,43.414974)    2.737156
(26.191016,41.749260)    (24.234641,45.791136)    4.490452
(26.191016,41.749260)    (21.432344,41.075630)    4.806115
(26.191016,41.749260)    (30.709235,44.500838)    5.290130
(26.191016,41.749260)    (30.027128,37.545937)    5.690666
(26.191016,41.749260)    (19.467016,44.590906)    7.299804
(26.191016,41.749260)    (33.516264,41.837477)    7.325779
(26.191016,41.749260)    (20.200287,46.945431)    7.930260
(26.191016,41.749260)    (26.185735,43.848610)    2.099356
(26.191016,41.749260)    (24.205444,39.829025)    2.762210
(26.191016,41.749260)    (31.863179,40.086653)    5.910812
(26.191016,41.749260)    (21.081341,37.417968)    6.698423
(40.625595,53.542480)    (38.195918,51.798213)    2.990953
(40.625595,53.542480)    (39.953826,48.956932)    4.634494
(40.625595,53.542480)    (37.926261,49.479094)    4.878270
(40.625595,53.542480)    (34.828576,51.279894)    6.222919
(40.625595,53.542480)    (40.884027,46.967953)    6.579605
(40.625595,53.542480)    (45.948322,48.422373)    7.385589
(71.072471,67.809165)    (67.935722,68.928197)    3.330380
(71.072471,67.809165)    (67.299982,71.308017)    5.145254
(71.072471,67.809165)    (75.324458,71.374897)    5.549220
(71.072471,67.809165)    (65.700290,65.876962)    5.709092
(71.072471,67.809165)    (71.773103,74.158437)    6.387812
(71.072471,67.809165)    (69.685347,60.950398)    6.997628
(95.889494,53.453156)    (99.792811,56.878486)    5.193146
(95.889494,53.453156)    (97.045563,47.678867)    5.888880
(95.889494,53.453156)    (92.789383,60.429188)    7.633854
(95.889494,53.453156)    (96.556755,56.123138)    2.752097
(95.889494,53.453156)    (97.962299,50.876589)    3.306844
(95.889494,53.453156)    (94.750067,49.599126)    4.018935
(28.596433,78.485115)    (33.610043,80.776195)    5.512289
(28.596433,78.485115)    (27.085553,84.073814)    5.789327
(28.596433,78.485115)    (34.453723,77.838435)    5.892881
(28.596433,78.485115)    (25.005591,83.800505)    6.414633
(28.596433,78.485115)    (30.771458,71.798529)    7.031441
(28.596433,78.485115)    (24.103309,72.176316)    7.745263
(28.596433,78.485115)    (29.203945,73.108419)    5.410908
(90.171568,39.356908)    (90.072701,47.606664)    8.250349
(90.171568,39.356908)    (92.241192,41.259070)    2.810972
(90.171568,39.356908)    (91.398310,43.836685)    4.644707
(90.171568,39.356908)    (91.863230,34.908188)    4.759499
(90.171568,39.356908)    (87.119310,43.250785)    4.947581
(90.171568,39.356908)    (89.338432,33.569408)    5.847159
(18.884901,87.929643)    (12.580393,86.852313)    6.395894
(18.884901,87.929643)    (25.408372,86.700831)    6.638197
(18.884901,87.929643)    (25.005591,83.800505)    7.383267
(18.884901,87.929643)    (22.611313,87.456782)    3.756294
(18.884901,87.929643)    (13.875812,89.332650)    5.201864
(18.884901,87.929643)    (21.265616,92.171215)    4.864025
(18.884901,87.929643)    (24.785631,89.884995)    6.216271
(18.884901,87.929643)    (14.173426,92.815930)    6.787768
(18.884901,87.929643)    (17.115880,89.582897)    2.421297
(18.884901,87.929643)    (18.988544,83.674621)    4.256285
(14.265593,77.086183)    (20.469700,77.142942)    6.204367
(14.265593,77.086183)    (7.918982,77.905042)    6.399219
(14.265593,77.086183)    (16.814563,69.510566)    7.992948
(14.265593,77.086183)    (13.989084,74.195767)    2.903611
(14.265593,77.086183)    (16.786267,78.895523)    3.102823
(14.265593,77.086183)    (12.288052,79.484840)    3.108734
(14.265593,77.086183)    (7.676952,73.706274)    7.404997
(14.265593,77.086183)    (12.963781,69.530212)    7.667295
(14.265593,77.086183)    (19.318475,71.165167)    7.783961
(14.265593,77.086183)    (8.922726,82.808140)    7.828603
(14.265593,77.086183)    (9.288547,76.356640)    5.030230
(14.265593,77.086183)    (19.687967,79.287251)    5.852080
(14.265593,77.086183)    (19.816445,73.923874)    6.388440
(45.789917,69.006152)    (50.083315,66.896495)    4.783714
(45.789917,69.006152)    (41.517356,66.064371)    5.187375
(45.789917,69.006152)    (52.305888,66.889033)    6.851283
(45.789917,69.006152)    (43.225890,62.620327)    6.881352
(45.789917,69.006152)    (44.203887,66.564100)    2.911891
(10.520453,21.451877)    (15.073335,20.085961)    4.753363
(10.520453,21.451877)    (5.394616,18.057988)    6.147576
(10.520453,21.451877)    (4.218339,20.033801)    6.459689
(10.520453,21.451877)    (3.523677,24.084115)    7.475531
(10.520453,21.451877)    (12.474878,29.036667)    7.832549
(10.520453,21.451877)    (13.286658,21.932940)    2.807723
(10.520453,21.451877)    (8.750066,24.760730)    3.752703
(25.005591,83.800505)    (18.988544,83.674621)    6.018364
(25.005591,83.800505)    (24.785631,89.884995)    6.088464
(25.005591,83.800505)    (19.687967,79.287251)    6.974711
(25.005591,83.800505)    (29.968864,88.991341)    7.181842
(25.005591,83.800505)    (27.085553,84.073814)    2.097841
(25.005591,83.800505)    (25.408372,86.700831)    2.928160
(25.005591,83.800505)    (22.611313,87.456782)    4.370461
(51.235369,83.821584)    (48.038686,90.871116)    7.740459
(51.235369,83.821584)    (48.298004,84.938931)    3.142703
(51.235369,83.821584)    (54.722659,86.264738)    4.257956
(51.235369,83.821584)    (52.437605,88.373630)    4.708131
(51.235369,83.821584)    (46.356393,85.672250)    5.218178
(51.235369,83.821584)    (57.076801,82.801783)    5.929782
(51.235369,83.821584)    (56.664754,80.189321)    6.532346
(13.286658,21.932940)    (12.474878,29.036667)    7.149960
(13.286658,21.932940)    (17.744621,27.694986)    7.285232
(13.286658,21.932940)    (15.073335,20.085961)    2.569737
(13.286658,21.932940)    (8.750066,24.760730)    5.345752
(13.286658,21.932940)    (18.793065,25.981967)    6.834848
(60.279635,82.936963)    (60.497577,76.832392)    6.108459
(60.279635,82.936963)    (54.722659,86.264738)    6.477196
(60.279635,82.936963)    (68.006649,80.957879)    7.976435
(60.279635,82.936963)    (66.028443,82.867343)    5.749230
(60.279635,82.936963)    (57.076801,82.801783)    3.205686
(60.279635,82.936963)    (61.321413,86.677575)    3.882973
(60.279635,82.936963)    (56.664754,80.189321)    4.540584
(60.279635,82.936963)    (65.034927,86.252548)    5.797060
(60.279635,82.936963)    (63.156110,76.275152)    7.256296
(60.279635,82.936963)    (67.016229,86.915158)    7.823537
(60.279635,82.936963)    (60.523235,80.681833)    2.268248
(93.934458,88.325422)    (97.888363,80.186033)    9.048924
(93.934458,88.325422)    (96.809087,90.362430)    3.523194
(93.934458,88.325422)    (89.909742,89.162867)    4.110918
(93.934458,88.325422)    (91.176248,84.737269)    4.525766
(93.934458,88.325422)    (96.739979,92.420093)    4.963596
(93.934458,88.325422)    (92.430292,96.475099)    8.287325
(45.189245,94.775034)    (39.163118,93.307525)    6.202241
(45.189245,94.775034)    (41.833821,94.096321)    3.423379
(45.189245,94.775034)    (48.038686,90.871116)    4.833207
(45.189245,94.775034)    (41.916567,98.505312)    4.962398
(45.189245,94.775034)    (47.728443,99.095525)    5.011404
(45.189245,94.775034)    (44.318708,88.985479)    5.854638
(74.259250,82.342664)    (78.816965,76.503081)    7.407664
(74.259250,82.342664)    (81.000516,86.059231)    7.697892
(74.259250,82.342664)    (76.832030,83.137192)    2.692670
(74.259250,82.342664)    (77.936394,85.520335)    4.859936
(74.259250,82.342664)    (74.060844,87.727487)    5.388477
(74.259250,82.342664)    (79.003200,79.731018)    5.415326
(74.259250,82.342664)    (80.655516,82.736249)    6.408364
(5.179710,48.918447)    (9.171716,52.314004)    5.240794
(5.179710,48.918447)    (1.058824,54.197679)    6.697162
(5.179710,48.918447)    (9.350390,42.875689)    7.342309
(5.179710,48.918447)    (2.872737,50.089607)    2.587226
(5.179710,48.918447)    (4.166947,52.610632)    3.828565
(5.179710,48.918447)    (1.021192,46.491628)    4.814844
(5.179710,48.918447)    (4.502582,42.147101)    6.805118
(5.179710,48.918447)    (6.761890,56.164810)    7.417079
(5.179710,48.918447)    (2.775887,47.984085)    2.579030
(5.179710,48.918447)    (5.249820,44.221758)    4.697212
(63.678892,15.380582)    (60.794549,18.885847)    4.539418
(63.678892,15.380582)    (61.973043,21.868194)    6.708132
(63.678892,15.380582)    (58.674486,20.332476)    7.040265
(63.678892,15.380582)    (66.311865,10.798223)    5.284937
(63.678892,15.380582)    (70.035699,18.562642)    7.108762
(63.678892,15.380582)    (66.086406,8.671933)    7.127558
(63.678892,15.380582)    (71.004271,16.572232)    7.421671
(63.678892,15.380582)    (60.414444,8.418205)    7.689689
(63.678892,15.380582)    (59.281624,14.495203)    4.485517
(63.678892,15.380582)    (64.224638,10.542977)    4.868291
(63.678892,15.380582)    (59.759265,12.217929)    5.036452
(21.081341,37.417968)    (21.432344,41.075630)    3.674465
(21.081341,37.417968)    (17.525175,36.296170)    3.728907
(21.081341,37.417968)    (24.205444,39.829025)    3.946291
(21.081341,37.417968)    (24.019054,43.414974)    6.677892
(21.081341,37.417968)    (19.467016,44.590906)    7.352353
(2.674904,14.186630)    (7.817774,6.856401)    8.954405
(2.674904,14.186630)    (11.817497,13.049339)    9.213058
(2.674904,14.186630)    (5.394616,18.057988)    4.731198
(2.674904,14.186630)    (4.218339,20.033801)    6.047446
(2.674904,14.186630)    (7.836187,10.375490)    6.415889
(2.674904,14.186630)    (0.394716,5.978473)    8.518985
(91.433259,18.204856)    (92.491982,14.357469)    3.990399
(91.433259,18.204856)    (90.637021,13.443856)    4.827123
(91.433259,18.204856)    (87.205045,15.294064)    5.133274
